episode,step,timestamp,action,state,reward,done,epsilon
1,52,2025-07-16T17:47:26.105147,right,"[150.0, 150.0, 150.0, 183.00000000000006, 179.36842566376356, 3050.0000000000005, 0.0, 0.9969567379951475]",-0.1,False,0.995
1,53,2025-07-16T17:47:26.115148,stop,"[150.0, 150.0, 150.0, 195.00000000000006, 179.5921477348038, 3250.0000000000005, 0.0, 0.9968023974299429]",-0.1,False,0.995
1,54,2025-07-16T17:47:26.123648,right,"[150.0, 150.0, 150.0, 192.00000000000006, 179.75727105309113, 3200.0000000000014, 0.0, 0.996658384978771]",-0.1,False,0.995
1,55,2025-07-16T17:47:26.133647,stop,"[150.0, 150.0, 150.0, 204.00000000000009, 179.99131875817943, 3400.0000000000014, 0.0, 0.9964968764185903]",-0.1,False,0.995
1,56,2025-07-16T17:47:26.143148,left,"[150.0, 150.0, 150.0, 201.00000000000009, 180.1641822320115, 3350.0000000000014, 0.0, 0.9963461213707921]",-0.1,False,0.995
1,57,2025-07-16T17:47:26.152148,cam_right,"[150.0, 150.0, 150.0, 213.00000000000009, 180.28625886756254, 3550.0000000000014, 0.0, 0.9961686257719992]",-0.1,False,0.995
1,58,2025-07-16T17:47:26.160648,left,"[150.0, 150.0, 150.0, 225.0000000000001, 180.35072145428126, 3750.000000000002, 0.0, 0.9959998835325239]",-0.1,False,0.995
1,59,2025-07-16T17:47:26.170148,cam_right,"[150.0, 150.0, 150.0, 237.0000000000001, 180.35072145428126, 3950.000000000002, 0.0, 0.9958221369981763]",-0.1,False,0.995
1,60,2025-07-16T17:47:26.179647,forward,"[150.0, 150.0, 150.0, 249.0000000000001, 180.2793828583126, 4150.000000000002, 0.0, 0.9956353906393048]",-0.1,False,0.995
1,61,2025-07-16T17:47:26.189148,forward,"[150.0, 150.0, 150.0, 261.0000000000001, 180.2793828583126, 4350.000000000002, 0.0, 0.9954396288990972]",-0.1,False,0.995
1,62,2025-07-16T17:47:26.197648,cam_left,"[150.0, 150.0, 150.0, 273.00000000000017, 180.2793828583126, 4550.000000000003, 0.0, 0.9952121291160582]",-0.1,False,0.995
1,63,2025-07-16T17:47:26.206148,forward,"[150.0, 150.0, 150.0, 285.00000000000017, 180.2793828583126, 4750.000000000003, 0.0, 0.9949864921569822]",-0.1,False,0.995
1,64,2025-07-16T17:47:26.215149,forward,"[150.0, 150.0, 150.0, 297.00000000000017, 180.2793828583126, 4950.000000000003, 0.0, 0.994776132404804]",-0.1,False,0.995
1,65,2025-07-16T17:47:26.224648,cam_center,"[150.0, 150.0, 150.0, 300.0, 180.2793828583126, 5000.0, 0.0, 0.9945761230587957]",-0.1,False,0.995
1,66,2025-07-16T17:47:26.233649,cam_right,"[150.0, 150.0, 150.0, 300.0, 180.2793828583126, 5000.0, 0.0, 0.9943386402726171]",-0.1,False,0.995
1,67,2025-07-16T17:47:26.243649,left,"[150.0, 150.0, 150.0, 300.0, 180.2793828583126, 5000.0, 0.0, 0.9941011336445806]",-0.1,False,0.995
1,68,2025-07-16T17:47:26.252148,backward,"[150.0, 150.0, 150.0, 300.0, 180.1934327426876, 5000.0, 0.0, 0.9938761201500891]",-0.1,False,0.995
1,69,2025-07-16T17:47:26.261648,cam_right,"[150.0, 150.0, 150.0, 288.0, 180.1934327426876, 4800.0, 0.0, 0.9936360803246497]",-0.1,False,0.995
1,70,2025-07-16T17:47:26.271647,right,"[150.0, 150.0, 150.0, 276.0, 180.1934327426876, 4600.0, 0.0, 0.99344059997797]",-0.1,False,0.995
1,71,2025-07-16T17:47:26.281649,right,"[150.0, 150.0, 150.0, 288.0, 180.27594485368763, 4800.0, 0.0, 0.9932126222252844]",-0.1,False,0.995
1,72,2025-07-16T17:47:26.291148,cam_right,"[150.0, 150.0, 150.0, 300.0, 180.447883776999, 5000.0, 0.0, 0.992962634384632]",-0.1,False,0.995
1,73,2025-07-16T17:47:26.300148,backward,"[150.0, 150.0, 150.0, 300.0, 180.7058889618229, 5000.0, 0.0, 0.9927126346230505]",-0.1,False,0.995
1,74,2025-07-16T17:47:26.309148,forward,"[150.0, 150.0, 150.0, 288.0, 180.87095032820184, 4800.0, 0.0, 0.9924846339821813]",-0.1,False,0.995
1,75,2025-07-16T17:47:26.318148,backward,"[150.0, 150.0, 150.0, 300.0, 180.95690044382684, 5000.0, 0.0, 0.9922596324086187]",-0.1,False,0.995
1,76,2025-07-16T17:47:26.327147,backward,"[150.0, 150.0, 150.0, 288.0, 180.95690044382684, 4800.0, 0.0, 0.9920436366200445]",-0.1,False,0.995
1,77,2025-07-16T17:47:26.336148,backward,"[150.0, 150.0, 150.0, 276.0, 180.95690044382684, 4600.0, 0.0, 0.9918366296887395]",-0.1,False,0.995
1,78,2025-07-16T17:47:26.345147,cam_center,"[150.0, 150.0, 150.0, 263.99999999999994, 180.95690044382684, 4399.999999999999, 0.0, 0.9916386387944219]",-0.1,False,0.995
1,79,2025-07-16T17:47:26.354146,backward,"[150.0, 150.0, 150.0, 251.99999999999994, 180.95690044382684, 4199.999999999999, 0.0, 0.9914496224522589]",-0.1,False,0.995
1,80,2025-07-16T17:47:26.363649,forward,"[150.0, 150.0, 150.0, 239.99999999999994, 180.95690044382684, 3999.999999999999, 0.0, 0.9912696354985235]",-0.1,False,0.995
1,81,2025-07-16T17:47:26.372147,cam_left,"[150.0, 150.0, 150.0, 251.99999999999994, 180.95690044382684, 4199.999999999999, 0.0, 0.99108060413599]",-0.1,False,0.995
1,82,2025-07-16T17:47:26.382148,stop,"[150.0, 150.0, 150.0, 263.99999999999994, 180.95690044382684, 4399.999999999999, 0.0, 0.9908825870156286]",-0.1,False,0.995
1,83,2025-07-16T17:47:26.390648,cam_left,"[150.0, 150.0, 150.0, 261.0, 180.95690044382684, 4349.999999999999, 0.0, 0.9906868823170659]",-0.1,False,0.995
1,84,2025-07-16T17:47:26.401147,cam_center,"[150.0, 150.0, 150.0, 258.0, 180.95690044382684, 4300.0, 0.0, 0.9904826368689534]",-0.1,False,0.995
1,85,2025-07-16T17:47:26.410647,cam_right,"[150.0, 150.0, 150.0, 255.0, 180.95690044382684, 4250.0, 0.0, 0.99029139059782]",-0.1,False,0.995
1,86,2025-07-16T17:47:26.419647,cam_right,"[150.0, 150.0, 150.0, 252.0, 180.95690044382684, 4200.0, 0.0, 0.990070901572704]",-0.1,False,0.995
1,87,2025-07-16T17:47:26.430150,forward,"[150.0, 150.0, 150.0, 249.00000000000003, 180.95690044382684, 4150.0, 0.0, 0.9898841601610181]",-0.1,False,0.995
1,88,2025-07-16T17:47:26.439147,cam_right,"[150.0, 150.0, 150.0, 261.00000000000006, 180.95690044382684, 4350.000000000001, 0.0, 0.9896774982810018]",-0.1,False,0.995
1,89,2025-07-16T17:47:26.448646,right,"[150.0, 150.0, 150.0, 273.00000000000006, 180.95690044382684, 4550.000000000001, 0.0, 0.9894386297464368]",-0.1,False,0.995
1,90,2025-07-16T17:47:26.458148,cam_center,"[150.0, 150.0, 150.0, 285.00000000000006, 181.0385530536705, 4750.000000000001, 0.0, 0.9892248159646986]",-0.1,False,0.995
1,91,2025-07-16T17:47:26.467147,left,"[150.0, 150.0, 150.0, 297.00000000000006, 181.20877258774885, 4950.000000000001, 0.0, 0.9889897906184194]",-0.1,False,0.995
1,92,2025-07-16T17:47:26.476148,right,"[150.0, 150.0, 150.0, 300.0, 181.29472270337385, 5000.0, 0.0, 0.988752283990383]",-0.1,False,0.995
1,93,2025-07-16T17:47:26.485148,backward,"[150.0, 150.0, 150.0, 300.0, 181.4666616266852, 5000.0, 0.0, 0.9885272645354269]",-0.1,False,0.995
1,94,2025-07-16T17:47:26.494649,stop,"[150.0, 150.0, 150.0, 288.0, 181.54917373768524, 4800.0, 0.0, 0.9883232621550558]",-0.1,False,0.995
1,95,2025-07-16T17:47:26.505148,backward,"[150.0, 150.0, 150.0, 285.0, 181.54917373768524, 4750.0, 0.0, 0.9880976365208625]",-0.1,False,0.995
1,96,2025-07-16T17:47:26.514147,cam_left,"[150.0, 150.0, 150.0, 273.0, 181.54917373768524, 4550.0, 0.0, 0.9878815163373946]",-0.1,False,0.995
1,97,2025-07-16T17:47:26.522648,right,"[150.0, 150.0, 150.0, 261.0, 181.54917373768524, 4349.999999999999, 0.0, 0.9876640061736106]",-0.1,False,0.995
1,98,2025-07-16T17:47:26.532648,stop,"[150.0, 150.0, 150.0, 273.0, 181.62738834290394, 4550.0, 0.0, 0.9874478914141654]",-0.1,False,0.995
1,99,2025-07-16T17:47:26.542148,cam_left,"[150.0, 150.0, 150.0, 270.0, 181.62738834290394, 4500.0, 0.0, 0.9872566391825676]",-0.1,False,0.995
2,0,2025-07-16T17:47:29.857597,cam_right,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.99003
2,1,2025-07-16T17:47:29.865098,cam_left,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.99003
2,2,2025-07-16T17:47:29.872098,stop,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.99003
2,3,2025-07-16T17:47:29.879599,cam_right,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.99003
2,4,2025-07-16T17:47:29.889098,left,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.99003
2,5,2025-07-16T17:47:29.904099,backward,"[150.0, 150.0, 150.0, 12.0, 179.99656199537503, 200.0, 0.0, 0.9999925022125244]",-0.1,False,0.99003
2,6,2025-07-16T17:47:29.913602,cam_center,"[150.0, 150.0, 150.0, 0.0, 179.99656199537503, 0.0, 0.0, 0.9999925022125244]",-0.1,False,0.99003
2,7,2025-07-16T17:47:29.923102,backward,"[150.0, 150.0, 150.0, 12.0, 179.99656199537503, 200.0, 0.0, 0.9999780025482178]",-0.1,False,0.99003
2,8,2025-07-16T17:47:29.932599,cam_right,"[150.0, 150.0, 150.0, 24.0, 179.99656199537503, 400.0, 0.0, 0.9999579997062683]",-0.1,False,0.99003
2,9,2025-07-16T17:47:29.941599,cam_center,"[150.0, 150.0, 150.0, 36.00000000000001, 179.99656199537503, 600.0000000000001, 0.0, 0.9999295024871826]",-0.1,False,0.99003
2,10,2025-07-16T17:47:29.951098,cam_center,"[150.0, 150.0, 150.0, 48.0, 179.99656199537503, 800.0, 0.0, 0.9998935022354126]",-0.1,False,0.99003
2,11,2025-07-16T17:47:29.960598,cam_right,"[150.0, 150.0, 150.0, 60.0, 179.99656199537503, 1000.0, 0.0, 0.9998485031127929]",-0.1,False,0.99003
2,12,2025-07-16T17:47:29.969098,forward,"[150.0, 150.0, 150.0, 72.0, 179.99656199537503, 1200.0, 0.0, 0.9997915086746215]",-0.1,False,0.99003
2,13,2025-07-16T17:47:29.977598,left,"[150.0, 150.0, 150.0, 60.0, 179.99656199537503, 1000.0, 0.0, 0.9997465107440948]",-0.1,False,0.99003
2,14,2025-07-16T17:47:29.987098,cam_left,"[150.0, 150.0, 150.0, 48.0, 180.01031401387502, 800.0, 0.0, 0.9997105076313019]",-0.1,False,0.99003
2,15,2025-07-16T17:47:30.030598,cam_right,"[150.0, 150.0, 150.0, 36.00000000000001, 180.03094668467236, 600.0000000000001, 0.0, 0.9996850066184998]",-0.1,False,0.99003
2,16,2025-07-16T17:47:30.040099,right,"[150.0, 150.0, 150.0, 24.000000000000004, 180.0515870994583, 400.00000000000006, 0.0, 0.9995980072021485]",-0.1,False,0.99003
2,17,2025-07-16T17:47:30.048598,left,"[150.0, 150.0, 150.0, 12.000000000000004, 180.0584646563907, 200.00000000000009, 0.0, 0.999588506937027]",-0.1,False,0.99003
2,18,2025-07-16T17:47:30.058098,stop,"[150.0, 150.0, 150.0, 0.0, 180.0584646563907, 0.0, 0.0, 0.999588506937027]",-0.1,False,0.99003
2,19,2025-07-16T17:47:30.070599,right,"[150.0, 150.0, 150.0, 0.0, 180.0584646563907, 0.0, 0.0, 0.999588506937027]",-0.1,False,0.99003
2,20,2025-07-16T17:47:30.079599,left,"[150.0, 150.0, 150.0, 12.0, 180.05502665176573, 200.0, 0.0, 0.9995795068740846]",-0.1,False,0.99003
2,21,2025-07-16T17:47:30.088598,right,"[150.0, 150.0, 150.0, 24.0, 180.0412715379008, 400.0, 0.0, 0.9995535063743592]",-0.1,False,0.99003
2,22,2025-07-16T17:47:30.097599,right,"[150.0, 150.0, 150.0, 36.00000000000001, 180.03095752402578, 600.0000000000001, 0.0, 0.999526508331299]",-0.1,False,0.99003
2,23,2025-07-16T17:47:30.107597,cam_center,"[150.0, 150.0, 150.0, 48.0, 180.03095752402578, 800.0, 0.0, 0.999490508079529]",-0.1,False,0.99003
2,24,2025-07-16T17:47:30.116098,cam_center,"[150.0, 150.0, 150.0, 60.0, 180.04814754715085, 1000.0, 0.0, 0.9994430067539217]",-0.1,False,0.99003
2,25,2025-07-16T17:47:30.125099,cam_right,"[150.0, 150.0, 150.0, 72.0, 180.08941288874553, 1200.0, 0.0, 0.999389013528824]",-0.1,False,0.99003
2,26,2025-07-16T17:47:30.134598,right,"[150.0, 150.0, 150.0, 84.0, 180.16165434049628, 1399.9999999999998, 0.0, 0.9993225083351137]",-0.1,False,0.99003
2,27,2025-07-16T17:47:30.144098,right,"[150.0, 150.0, 150.0, 95.99999999999999, 180.27179443700845, 1599.9999999999998, 0.0, 0.9992545151710512]",-0.1,False,0.99003
2,28,2025-07-16T17:47:30.153599,cam_right,"[150.0, 150.0, 150.0, 107.99999999999999, 180.42678375570154, 1800.0, 0.0, 0.9991689956188204]",-0.1,False,0.99003
2,29,2025-07-16T17:47:30.163099,stop,"[150.0, 150.0, 150.0, 119.99999999999999, 180.63360728726548, 1999.9999999999998, 0.0, 0.9990740096569064]",-0.1,False,0.99003
2,30,2025-07-16T17:47:30.172597,cam_right,"[150.0, 150.0, 150.0, 116.99999999999999, 180.8015123825163, 1949.9999999999998, 0.0, 0.9989813820719722]",-0.1,False,0.99003
2,31,2025-07-16T17:47:30.181598,stop,"[150.0, 150.0, 150.0, 113.99999999999999, 180.93230374712448, 1899.9999999999998, 0.0, 0.9988863798975948]",-0.1,False,0.99003
2,32,2025-07-16T17:47:30.190097,backward,"[150.0, 150.0, 150.0, 110.99999999999997, 181.02776566550938, 1849.9999999999998, 0.0, 0.9988031315207484]",-0.1,False,0.99003
2,33,2025-07-16T17:47:30.199597,left,"[150.0, 150.0, 150.0, 98.99999999999999, 181.08450551020212, 1649.9999999999998, 0.0, 0.9987330037355425]",-0.1,False,0.99003
2,34,2025-07-16T17:47:30.210599,forward,"[150.0, 150.0, 150.0, 110.99999999999997, 181.1163070529833, 1849.9999999999998, 0.0, 0.998649744331837]",-0.1,False,0.99003
2,35,2025-07-16T17:47:30.220099,cam_right,"[150.0, 150.0, 150.0, 122.99999999999999, 181.1163070529833, 2050.0, 0.0, 0.9985523910522464]",-0.1,False,0.99003
2,36,2025-07-16T17:47:30.228598,forward,"[150.0, 150.0, 150.0, 135.0, 181.1163070529833, 2250.0, 0.0, 0.9984286473393443]",-0.1,False,0.99003
2,37,2025-07-16T17:47:30.238101,stop,"[150.0, 150.0, 150.0, 147.0, 181.1163070529833, 2450.0000000000005, 0.0, 0.998312272012234]",-0.1,False,0.99003
2,38,2025-07-16T17:47:30.247598,backward,"[150.0, 150.0, 150.0, 144.00000000000003, 181.1163070529833, 2400.0000000000005, 0.0, 0.9982102507948879]",-0.1,False,0.99003
2,39,2025-07-16T17:47:30.257100,forward,"[150.0, 150.0, 150.0, 132.0, 181.1163070529833, 2200.0000000000005, 0.0, 0.998105763614178]",-0.1,False,0.99003
2,40,2025-07-16T17:47:30.266098,backward,"[150.0, 150.0, 150.0, 144.00000000000003, 181.1163070529833, 2400.0000000000005, 0.0, 0.9979917547106746]",-0.1,False,0.99003
2,41,2025-07-16T17:47:30.276098,cam_right,"[150.0, 150.0, 150.0, 132.0, 181.1163070529833, 2200.0000000000005, 0.0, 0.9978927566409114]",-0.1,False,0.99003
2,42,2025-07-16T17:47:30.286100,cam_left,"[150.0, 150.0, 150.0, 120.0, 181.1163070529833, 2000.0, 0.0, 0.9977927352786067]",-0.1,False,0.99003
2,43,2025-07-16T17:47:30.296100,right,"[150.0, 150.0, 150.0, 108.0, 181.1163070529833, 1800.0, 0.0, 0.9977027396559718]",-0.1,False,0.99003
2,44,2025-07-16T17:47:30.305602,cam_right,"[150.0, 150.0, 150.0, 120.0, 181.15068709923332, 2000.0, 0.0, 0.9976027588248255]",-0.1,False,0.99003
2,45,2025-07-16T17:47:30.315099,cam_right,"[150.0, 150.0, 150.0, 132.0, 181.2263402254904, 2200.0000000000005, 0.0, 0.997503758132458]",-0.1,False,0.99003
2,46,2025-07-16T17:47:30.324098,right,"[150.0, 150.0, 150.0, 144.00000000000003, 181.35018271420586, 2400.0000000000005, 0.0, 0.9973777529597284]",-0.1,False,0.99003
2,47,2025-07-16T17:47:30.333099,forward,"[150.0, 150.0, 150.0, 156.00000000000003, 181.52916037103807, 2600.0000000000005, 0.0, 0.9972607459425928]",-0.1,False,0.99003
2,48,2025-07-16T17:47:30.342098,backward,"[150.0, 150.0, 150.0, 168.00000000000006, 181.67364327453947, 2800.000000000001, 0.0, 0.9971417579054834]",-0.1,False,0.99003
2,49,2025-07-16T17:47:30.351598,cam_left,"[150.0, 150.0, 150.0, 156.00000000000003, 181.76305151466136, 2600.0000000000005, 0.0, 0.9970182606577875]",-0.1,False,0.99003
2,50,2025-07-16T17:47:30.361598,forward,"[150.0, 150.0, 150.0, 144.00000000000003, 181.80430757016143, 2400.0000000000005, 0.0, 0.9969102570414545]",-0.1,False,0.99003
2,51,2025-07-16T17:47:30.371098,right,"[150.0, 150.0, 150.0, 156.00000000000003, 181.80430757016143, 2600.0000000000005, 0.0, 0.9967867380976679]",-0.1,False,0.99003
2,52,2025-07-16T17:47:30.381599,right,"[150.0, 150.0, 150.0, 168.00000000000006, 181.85243963491143, 2800.000000000001, 0.0, 0.9966467382311823]",-0.1,False,0.99003
2,53,2025-07-16T17:47:30.390100,right,"[150.0, 150.0, 150.0, 180.00000000000006, 181.95560298889825, 3000.000000000001, 0.0, 0.9965042342543604]",-0.1,False,0.99003
2,54,2025-07-16T17:47:30.400099,backward,"[150.0, 150.0, 150.0, 192.00000000000006, 182.12072630718558, 3200.0000000000014, 0.0, 0.9963362235426905]",-0.1,False,0.99003
2,55,2025-07-16T17:47:30.409598,right,"[150.0, 150.0, 150.0, 180.00000000000006, 182.2238896611724, 3000.000000000001, 0.0, 0.9962087363600732]",-0.1,False,0.99003
2,56,2025-07-16T17:47:30.418598,backward,"[150.0, 150.0, 150.0, 192.00000000000006, 182.3890129794596, 3200.0000000000014, 0.0, 0.9960567168593408]",-0.1,False,0.99003
2,57,2025-07-16T17:47:30.428098,cam_right,"[150.0, 150.0, 150.0, 180.00000000000006, 182.49217633344642, 3000.000000000001, 0.0, 0.9959142522215845]",-0.1,False,0.99003
2,58,2025-07-16T17:47:30.437099,backward,"[150.0, 150.0, 150.0, 168.00000000000006, 182.54030839819643, 2800.000000000001, 0.0, 0.9957812585234643]",-0.1,False,0.99003
2,59,2025-07-16T17:47:30.446098,cam_right,"[150.0, 150.0, 150.0, 156.00000000000003, 182.54030839819643, 2600.0000000000005, 0.0, 0.9956577612757684]",-0.1,False,0.99003
2,60,2025-07-16T17:47:30.455598,stop,"[150.0, 150.0, 150.0, 144.00000000000003, 182.54030839819643, 2400.0000000000005, 0.0, 0.9955497490763666]",-0.1,False,0.99003
2,61,2025-07-16T17:47:30.465098,cam_center,"[150.0, 150.0, 150.0, 141.00000000000003, 182.54030839819643, 2350.0000000000005, 0.0, 0.9954439983367922]",-0.1,False,0.99003
2,62,2025-07-16T17:47:30.474098,backward,"[150.0, 150.0, 150.0, 138.00000000000006, 182.54030839819643, 2300.0000000000005, 0.0, 0.9953347535133364]",-0.1,False,0.99003
2,63,2025-07-16T17:47:30.483598,right,"[150.0, 150.0, 150.0, 126.00000000000003, 182.54030839819643, 2100.0000000000005, 0.0, 0.9952349882125857]",-0.1,False,0.99003
2,64,2025-07-16T17:47:30.492598,left,"[150.0, 150.0, 150.0, 138.00000000000006, 182.57984545138402, 2300.0000000000005, 0.0, 0.9951314957141879]",-0.1,False,0.99003
2,65,2025-07-16T17:47:30.502098,forward,"[150.0, 150.0, 150.0, 150.00000000000006, 182.57984545138402, 2500.000000000001, 0.0, 0.9950127364397052]",-0.1,False,0.99003
2,66,2025-07-16T17:47:30.511100,left,"[150.0, 150.0, 150.0, 162.00000000000006, 182.57984545138402, 2700.0000000000014, 0.0, 0.9948845086097721]",-0.1,False,0.99003
2,67,2025-07-16T17:47:30.520598,cam_left,"[150.0, 150.0, 150.0, 174.00000000000009, 182.52999438432153, 2900.0000000000014, 0.0, 0.9947539973258975]",-0.1,False,0.99003
2,68,2025-07-16T17:47:30.530099,cam_right,"[150.0, 150.0, 150.0, 186.00000000000009, 182.42339225186845, 3100.000000000002, 0.0, 0.9946145185232166]",-0.1,False,0.99003
2,69,2025-07-16T17:47:30.539098,cam_right,"[150.0, 150.0, 150.0, 198.00000000000009, 182.2531088298847, 3300.000000000002, 0.0, 0.9944577523469929]",-0.1,False,0.99003
2,70,2025-07-16T17:47:30.548599,cam_right,"[150.0, 150.0, 150.0, 210.0000000000001, 182.01217736876424, 3500.000000000002, 0.0, 0.9942915227413182]",-0.1,False,0.99003
2,71,2025-07-16T17:47:30.557098,forward,"[150.0, 150.0, 150.0, 222.0000000000001, 181.6935882136728, 3700.0000000000023, 0.0, 0.9941250171661381]",-0.1,False,0.99003
2,72,2025-07-16T17:47:30.567099,forward,"[150.0, 150.0, 150.0, 234.0000000000001, 181.42512172842441, 3900.0000000000023, 0.0, 0.9939495252370838]",-0.1,False,0.99003
2,73,2025-07-16T17:47:30.576099,left,"[150.0, 150.0, 150.0, 246.00000000000014, 181.2135574768688, 4100.000000000003, 0.0, 0.993765004396439]",-0.1,False,0.99003
2,74,2025-07-16T17:47:30.585099,cam_left,"[150.0, 150.0, 150.0, 258.00000000000017, 180.91755596749238, 4300.000000000003, 0.0, 0.9935500097274784]",-0.1,False,0.99003
2,75,2025-07-16T17:47:30.595098,cam_center,"[150.0, 150.0, 150.0, 270.00000000000017, 180.5300826707595, 4500.000000000003, 0.0, 0.9933474600315098]",-0.1,False,0.99003
2,76,2025-07-16T17:47:30.603599,cam_center,"[150.0, 150.0, 150.0, 282.00000000000017, 180.0440473715845, 4700.000000000003, 0.0, 0.9931360201835636]",-0.1,False,0.99003
2,77,2025-07-16T17:47:30.613097,right,"[150.0, 150.0, 150.0, 294.00000000000017, 179.45229751961836, 4900.000000000004, 0.0, 0.9929032403230671]",-0.1,False,0.99003
2,78,2025-07-16T17:47:30.622098,forward,"[150.0, 150.0, 150.0, 300.0, 178.93523869070873, 5000.0, 0.0, 0.9926782149076465]",-0.1,False,0.99003
2,79,2025-07-16T17:47:30.631098,cam_center,"[150.0, 150.0, 150.0, 300.0, 178.50471280545003, 5000.0, 0.0, 0.9924407559633258]",-0.1,False,0.99003
2,80,2025-07-16T17:47:30.640098,cam_center,"[150.0, 150.0, 150.0, 300.0, 178.16052500384956, 5000.0, 0.0, 0.9922282534837726]",-0.1,False,0.99003
2,81,2025-07-16T17:47:30.649599,right,"[150.0, 150.0, 150.0, 300.0, 177.90251981902566, 5000.0, 0.0, 0.9919907468557362]",-0.1,False,0.99003
2,82,2025-07-16T17:47:30.659098,cam_right,"[150.0, 150.0, 150.0, 300.0, 177.73058089571418, 5000.0, 0.0, 0.9917657750844959]",-0.1,False,0.99003
2,83,2025-07-16T17:47:30.668098,cam_right,"[150.0, 150.0, 150.0, 300.0, 177.6446307800893, 5000.0, 0.0, 0.9915406960248951]",-0.1,False,0.99003
2,84,2025-07-16T17:47:30.678098,forward,"[150.0, 150.0, 150.0, 300.0, 177.6446307800893, 5000.0, 0.0, 0.9912907677888875]",-0.1,False,0.99003
2,85,2025-07-16T17:47:30.687099,right,"[150.0, 150.0, 150.0, 300.0, 177.6446307800893, 5000.0, 0.0, 0.9910657542943959]",-0.1,False,0.99003
2,86,2025-07-16T17:47:30.697098,stop,"[150.0, 150.0, 150.0, 300.0, 177.73058089571418, 5000.0, 0.0, 0.9908282417058949]",-0.1,False,0.99003
2,87,2025-07-16T17:47:30.706599,cam_center,"[150.0, 150.0, 150.0, 297.0, 177.73058089571418, 4950.0, 0.0, 0.9905807301402096]",-0.1,False,0.99003
2,88,2025-07-16T17:47:30.715598,cam_right,"[150.0, 150.0, 150.0, 294.0, 177.73058089571418, 4900.000000000001, 0.0, 0.9903602461218839]",-0.1,False,0.99003
2,89,2025-07-16T17:47:30.724599,right,"[150.0, 150.0, 150.0, 291.00000000000006, 177.73058089571418, 4850.0, 0.0, 0.9901177290081983]",-0.1,False,0.99003
2,90,2025-07-16T17:47:30.734598,cam_left,"[150.0, 150.0, 150.0, 300.0, 177.81653101133918, 5000.0, 0.0, 0.9898927631974225]",-0.1,False,0.99003
2,91,2025-07-16T17:47:30.743598,left,"[150.0, 150.0, 150.0, 300.0, 177.98846993465065, 5000.0, 0.0, 0.9896677199006085]",-0.1,False,0.99003
2,92,2025-07-16T17:47:30.753098,forward,"[150.0, 150.0, 150.0, 300.0, 178.07442005027565, 5000.0, 0.0, 0.9894177201390271]",-0.1,False,0.99003
2,93,2025-07-16T17:47:30.762098,left,"[150.0, 150.0, 150.0, 300.0, 178.07442005027565, 5000.0, 0.0, 0.9891927602887158]",-0.1,False,0.99003
2,94,2025-07-16T17:47:30.771598,backward,"[150.0, 150.0, 150.0, 300.0, 177.98846993465065, 5000.0, 0.0, 0.9889552655816083]",-0.1,False,0.99003
2,95,2025-07-16T17:47:30.781098,cam_left,"[150.0, 150.0, 150.0, 288.0, 177.98846993465065, 4800.0, 0.0, 0.9887392583489423]",-0.1,False,0.99003
2,96,2025-07-16T17:47:30.790598,right,"[150.0, 150.0, 150.0, 276.0, 177.98846993465065, 4600.0, 0.0, 0.988520757734776]",-0.1,False,0.99003
2,97,2025-07-16T17:47:30.800100,left,"[150.0, 150.0, 150.0, 288.0, 178.07098204565068, 4800.0, 0.0, 0.98830475050211]",-0.1,False,0.99003
2,98,2025-07-16T17:47:30.809099,cam_center,"[150.0, 150.0, 150.0, 300.0, 178.07098204565068, 5000.0, 0.0, 0.988067249834538]",-0.1,False,0.99003
2,99,2025-07-16T17:47:30.818598,left,"[150.0, 150.0, 150.0, 300.0, 177.98503193002557, 5000.0, 0.0, 0.9878297432065015]",-0.1,False,0.99003
3,0,2025-07-16T17:47:34.040098,cam_left,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.98507
3,1,2025-07-16T17:47:34.047598,backward,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.98507
3,2,2025-07-16T17:47:34.056099,right,"[150.0, 150.0, 150.0, 12.0, 180.0, 200.0, 0.0, 0.9999924988746643]",-0.1,False,0.98507
3,3,2025-07-16T17:47:34.063098,backward,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 0.9999924988746643]",-0.1,False,0.98507
3,4,2025-07-16T17:47:34.070099,stop,"[150.0, 150.0, 150.0, 12.0, 180.0, 200.0, 0.0, 0.9999839987754823]",-0.1,False,0.98507
3,5,2025-07-16T17:47:34.077597,cam_right,"[150.0, 150.0, 150.0, 9.000000000000002, 180.0, 150.00000000000003, 0.0, 0.9999791252017022]",-0.1,False,0.98507
3,6,2025-07-16T17:47:34.086099,cam_right,"[150.0, 150.0, 150.0, 6.000000000000001, 180.0, 100.00000000000001, 0.0, 0.9999753747582436]",-0.1,False,0.98507
